Date,Opp,WL,TmScore,OppScore,FG,FGA,FGPer,Tm3P,Tm3PA,Tm3PPer,TmFT,TmFTA,TmFTPer,TmORB,TmTRB,TmAST,TmSTL,TmBLK,TmTOV,TmPF,ORtg,DRtg,Pace,FTr,Tm3PAr,TSPer,TRBPer,ASTPer,STLPer,BLKPer,TmeFGPer,TmTOVPer,ORBPer,TmFT_d_FGA,OppeFGPer,OppTOVPer,DRBPer,OppFT_d_FGA,Home,Opponent_PlayOff,Continuing_Players_WS48,Leaving_Players_WS48,Incoming_Players_WS48,WinsInLast15,WinsInLast10,WinsInLast5,days_between_games,ORtg_rolling_mean,DRtg_rolling_mean,TmScore_rolling_mean,OppScore_rolling_mean,Team_Prospect
2007-03-17,MEM,False,103,104,37,88,0.42,9,21,0.429,20,25,0.8,12,41,17,10,8,15,27,104.6,105.7,98.4,0.284,0.239,0.52,45.1,45.9,10.2,15.1,0.472,13.2,24.5,0.227,0.507,20.5,69.0,0.411,False,False,0.4325857638888889,0.0443256944444444,0.2321319444444444,10.0,7.0,4.0,3,104.85,100.87,98.65,94.7,3.950000000000003
2007-03-20,LAC,False,89,103,34,81,0.42,1,6,0.167,20,26,0.769,13,39,21,10,2,16,28,97.6,113.0,91.2,0.321,0.074,0.481,51.3,61.8,11.0,3.6,0.426,14.8,29.5,0.247,0.548,17.4,81.3,0.54,True,False,0.4486243055555555,0.04953125,0.2389482638888888,10.0,7.0,3.0,3,104.55,101.065,98.35,94.85,3.5
2007-03-22,DEN,True,109,108,47,101,0.465,7,14,0.5,8,13,0.615,21,45,26,9,4,15,21,113.7,112.7,95.8,0.129,0.139,0.511,54.2,55.3,9.4,6.6,0.5,12.3,42.9,0.079,0.588,20.6,70.6,0.284,True,True,0.4613350694444443,0.0677777777777777,0.2151145833333333,10.0,7.0,3.0,2,106.27000000000001,102.275,99.95,95.95,4.0
2007-03-25,IND,True,92,90,36,90,0.4,5,12,0.417,15,15,1.0,15,45,21,8,6,14,28,100.6,98.4,91.4,0.167,0.133,0.476,50.0,58.3,8.7,9.5,0.428,12.7,31.3,0.167,0.434,15.1,71.4,0.316,False,False,0.4895826388888888,0.0572572916666666,0.1949350694444444,10.0,7.0,3.0,3,105.84,101.645,98.5,94.3,4.200000000000003
2007-03-26,POR,True,100,89,40,84,0.476,4,16,0.25,16,20,0.8,14,37,28,7,6,11,18,114.1,101.6,87.6,0.238,0.19,0.539,51.4,70.0,8.0,11.8,0.5,10.6,32.6,0.19,0.566,24.2,79.3,0.328,True,False,0.4581065972222222,0.0384361111111111,0.2415590277777777,10.0,7.0,3.0,1,106.03999999999999,101.83500000000001,97.7,93.6,4.1000000000000085
2007-03-29,DET,True,83,81,30,84,0.357,3,11,0.273,20,28,0.714,22,51,19,7,4,10,14,103.8,101.3,80.0,0.333,0.131,0.431,58.0,63.3,8.8,7.3,0.375,9.4,45.8,0.238,0.453,12.6,72.5,0.173,True,True,0.4710031249999999,0.0382555555555555,0.2398590277777778,11.0,8.0,4.0,3,105.255,100.87,96.3,92.05,4.25
2007-03-31,CLE,False,108,112,41,80,0.513,7,14,0.5,19,27,0.704,8,34,25,7,6,18,25,109.5,113.6,89.3,0.338,0.175,0.588,44.2,61.0,7.1,9.2,0.556,16.4,20.5,0.238,0.518,13.3,68.4,0.298,True,True,0.5399472222222221,0.029671875,0.2542166666666666,11.0,7.0,4.0,2,105.96000000000001,100.94,97.45,92.65,4.799999999999997
2007-04-01,ATL,True,105,97,40,85,0.471,4,12,0.333,21,26,0.808,12,39,18,8,9,12,21,113.0,104.4,92.9,0.306,0.141,0.544,48.8,45.0,8.6,12.9,0.494,11.1,29.3,0.247,0.481,16.8,69.2,0.282,False,False,0.4819375,0.0477631944444444,0.2104993055555555,11.0,7.0,4.0,1,105.87,101.77000000000001,97.4,93.45,3.950000000000003
2007-04-04,DET,True,106,88,43,80,0.538,7,11,0.636,13,15,0.867,11,48,25,5,3,18,24,116.0,96.3,91.4,0.188,0.138,0.612,60.0,58.1,5.5,5.1,0.581,17.2,30.6,0.163,0.453,14.1,84.1,0.284,False,True,0.4478704861111111,0.08001875,0.1289795138888889,11.0,7.0,4.0,3,107.07000000000001,102.315,98.5,93.95,4.549999999999997
2007-04-06,NJN,True,105,74,40,87,0.46,7,17,0.412,18,24,0.75,13,49,16,8,8,10,18,115.8,81.6,90.7,0.276,0.195,0.538,54.4,40.0,8.8,14.8,0.5,9.3,28.9,0.207,0.382,15.9,80.0,0.211,True,True,0.5010388888888889,0.0843819444444444,0.0857857638888889,11.0,7.0,4.0,2,107.215,101.55999999999999,98.5,93.15,5.349999999999994
2007-04-08,TOR,False,89,103,34,81,0.42,6,15,0.4,15,26,0.577,9,44,20,8,5,18,26,90.7,105.0,98.1,0.321,0.185,0.481,51.8,58.8,8.2,8.9,0.457,16.3,20.9,0.185,0.5,14.1,83.3,0.373,False,True,0.4636249999999999,0.0518916666666666,0.1911701388888889,11.0,7.0,3.0,2,106.22999999999999,101.16999999999999,98.3,93.55,4.75
2007-04-10,NYK,True,98,69,39,83,0.47,6,20,0.3,14,19,0.737,7,36,30,10,4,8,20,111.0,78.1,88.3,0.229,0.241,0.536,44.4,76.9,11.3,6.8,0.506,8.1,18.4,0.169,0.407,23.3,67.4,0.171,True,False,0.3972638888888888,0.0744104166666666,0.202701736111111,11.0,8.0,4.0,2,106.97999999999999,99.89,98.85,92.3,6.549999999999997
2007-04-13,CHA,True,100,81,39,76,0.513,8,16,0.5,14,19,0.737,9,42,28,7,4,17,21,112.5,91.2,88.9,0.25,0.211,0.593,59.2,71.8,7.9,6.7,0.566,16.8,30.0,0.184,0.428,13.1,80.5,0.211,True,False,0.4605055555555555,0.0646791666666666,0.19681875,11.0,8.0,4.0,3,106.83,100.21000000000001,98.2,92.2,6.0
2007-04-15,WAS,True,101,68,38,81,0.469,9,16,0.563,16,21,0.762,15,57,28,8,1,11,21,117.0,78.8,86.3,0.259,0.198,0.56,57.6,73.7,9.3,1.7,0.525,10.9,35.7,0.198,0.375,15.3,73.7,0.1,False,True,0.4240777777777778,0.0692465277777777,0.2031440972222222,11.0,8.0,4.0,2,107.22999999999999,99.275,98.05,90.95,7.099999999999994
2007-04-18,NJN,False,97,106,35,83,0.422,7,19,0.368,20,27,0.741,12,43,19,5,2,16,33,100.2,109.5,96.8,0.325,0.229,0.511,46.7,54.3,5.2,3.8,0.464,14.4,25.5,0.241,0.506,15.1,68.9,0.329,False,True,0.5320416666666666,0.0500072916666666,0.1554427083333333,10.0,7.0,3.0,3,106.35499999999999,99.1,96.6,90.2,6.3999999999999915
2007-10-31,NJN,False,103,112,38,96,0.396,8,23,0.348,19,26,0.731,19,45,23,7,3,16,30,104.5,113.6,89.3,0.271,0.24,0.479,48.4,60.5,7.1,5.2,0.438,13.0,35.8,0.198,0.457,14.5,65.0,0.451,False,False,0.4280013888888889,0.1557357638888888,0.0521534722222222,10.0,6.0,3.0,196,107.505,98.78,98.25,90.65,7.599999999999994
2007-11-02,PHI,False,85,96,33,86,0.384,7,24,0.292,12,19,0.632,12,36,18,11,7,15,23,89.8,101.4,94.7,0.221,0.279,0.45,39.6,54.5,11.6,9.7,0.424,13.7,24.5,0.14,0.428,17.0,57.1,0.301,True,True,0.407073611111111,0.0917645833333333,0.0284666666666666,10.0,6.0,2.0,2,106.44500000000001,99.63000000000001,97.5,91.65,5.849999999999994
2007-11-03,MIL,False,72,78,27,77,0.351,5,21,0.238,13,17,0.765,10,45,19,4,5,19,25,80.9,87.6,89.0,0.221,0.273,0.426,48.9,70.4,4.5,8.3,0.383,18.4,22.7,0.169,0.362,14.5,72.9,0.303,False,False,0.366461111111111,0.1329003472222222,0.0585118055555555,9.0,5.0,1.0,1,105.19500000000001,99.615,96.4,91.65,4.75
2007-11-06,LAC,False,91,97,30,84,0.357,2,9,0.222,29,34,0.853,15,44,16,9,10,12,20,100.8,107.5,90.2,0.405,0.107,0.46,51.2,53.3,10.0,16.9,0.369,10.8,33.3,0.345,0.513,14.3,70.7,0.203,True,False,0.3459729166666667,0.1184076388888888,0.1051638888888888,8.0,4.0,0.0,3,104.93999999999998,100.14,96.2,92.15,4.049999999999997
2007-11-08,DET,True,97,93,39,85,0.459,1,9,0.111,18,27,0.667,15,47,28,9,2,14,21,104.1,99.8,93.2,0.318,0.106,0.501,56.6,71.8,9.7,3.7,0.465,12.6,34.1,0.212,0.486,16.6,82.1,0.319,True,True,0.3609631944444444,0.1278604166666666,0.0807718749999999,8.0,4.0,1.0,2,105.00999999999999,100.05499999999999,96.65,92.45,4.200000000000003
2007-11-10,TOR,False,71,101,27,81,0.333,5,21,0.238,12,19,0.632,11,38,18,13,2,20,17,74.8,106.4,94.9,0.235,0.259,0.397,46.3,66.7,13.7,3.6,0.364,18.3,22.9,0.148,0.613,22.5,79.4,0.12,True,True,0.2988986111111111,0.1046003472222222,0.0906260416666666,7.0,4.0,1.0,2,103.52000000000001,100.09,95.05,92.3,2.75
2007-11-15,PHO,False,102,112,39,92,0.424,5,16,0.313,19,24,0.792,15,47,16,8,4,14,18,103.6,113.7,98.5,0.261,0.174,0.497,54.0,41.0,8.1,7.0,0.451,12.0,31.3,0.207,0.568,13.9,82.1,0.247,False,True,0.3998170138888889,0.0755284722222222,0.0131732638888888,7.0,3.0,1.0,5,103.82000000000001,100.125,95.7,92.75,2.950000000000003
2007-11-17,LAC,True,92,73,37,85,0.435,5,16,0.313,13,22,0.591,13,42,21,10,7,10,15,106.6,84.6,86.3,0.259,0.188,0.486,51.2,56.8,11.6,12.3,0.465,9.6,28.3,0.153,0.423,15.1,80.6,0.183,False,False,0.3686871527777777,0.122553125,0.0399802083333333,7.0,3.0,2.0,2,103.465,98.72,94.85,91.0,3.8499999999999943
2007-11-18,LAL,False,78,106,31,89,0.348,5,20,0.25,11,16,0.688,12,38,20,8,2,19,27,80.6,109.5,96.8,0.18,0.225,0.406,42.7,64.5,8.3,3.2,0.376,16.5,25.0,0.124,0.506,18.6,63.4,0.329,False,True,0.3029295138888888,0.0860850694444444,0.0327881944444444,6.0,2.0,2.0,1,102.46499999999999,99.275,94.15,91.8,2.3500000000000085
2007-11-20,DEN,False,91,112,38,95,0.4,6,20,0.3,9,15,0.6,18,47,25,9,5,21,24,88.3,108.7,103.0,0.158,0.211,0.448,51.1,65.8,8.7,8.6,0.432,17.1,32.1,0.095,0.545,18.6,80.6,0.364,False,True,0.2406340277777778,0.0316246527777777,0.0437256944444444,5.0,2.0,1.0,2,101.175,99.63,93.7,92.95,0.75
2007-11-24,NYK,False,78,85,29,84,0.345,5,16,0.313,15,19,0.789,11,42,13,5,3,14,29,83.9,91.4,93.0,0.226,0.19,0.422,44.7,44.8,5.4,5.1,0.375,13.2,21.2,0.179,0.415,16.0,73.8,0.366,False,False,0.3533340277777777,0.1278930555555555,0.0538409722222222,5.0,2.0,1.0,4,100.17999999999999,99.135,93.45,93.15,0.29999999999999716
2007-11-25,TOR,False,78,93,30,79,0.38,6,17,0.353,12,20,0.6,10,44,22,5,5,12,15,89.4,106.6,87.2,0.253,0.215,0.444,49.4,73.3,5.7,7.2,0.418,12.0,22.7,0.152,0.471,8.9,75.6,0.14,False,True,0.3925579861111111,0.0958520833333333,0.0291520833333333,4.0,2.0,1.0,1,99.175,98.785,91.95,92.2,-0.25
2007-11-27,ATL,True,90,78,35,88,0.398,5,12,0.417,15,22,0.682,23,59,21,7,3,15,25,105.3,91.3,85.5,0.25,0.136,0.461,61.5,60.0,8.2,5.3,0.426,13.3,46.9,0.17,0.426,16.5,76.6,0.294,True,True,0.362059375,0.1205572916666666,0.0731531249999999,4.0,3.0,1.0,2,98.78999999999999,98.13,91.2,91.25,-0.04999999999999716
2007-12-01,CHA,True,111,95,44,81,0.543,6,10,0.6,17,19,0.895,19,48,25,9,7,20,17,124.4,106.4,89.3,0.235,0.123,0.621,66.7,56.8,10.1,12.5,0.58,18.3,54.3,0.21,0.553,15.8,78.4,0.16,True,False,0.3932975694444444,0.0956104166666666,0.0228625,4.0,4.0,2.0,4,99.21000000000001,98.635,91.45,91.6,-0.14999999999999147
2007-12-03,DAL,False,98,103,30,87,0.345,7,16,0.438,31,34,0.912,16,44,17,7,3,10,23,107.3,112.8,91.3,0.391,0.184,0.481,51.8,56.7,7.7,5.5,0.385,8.9,30.8,0.356,0.534,13.3,84.8,0.324,True,True,0.3774090277777778,0.1133520833333333,0.0359583333333333,4.0,3.0,2.0,2,98.785,100.19500000000001,91.1,93.05,-1.9500000000000028
2007-12-05,CHA,True,91,82,33,69,0.478,4,12,0.333,21,27,0.778,8,44,23,6,3,19,24,101.0,91.0,90.1,0.391,0.174,0.563,54.3,69.7,6.7,6.0,0.507,19.0,22.2,0.304,0.447,13.9,80.0,0.184,False,False,0.3374315972222222,0.1506034722222222,0.1194711805555555,5.0,4.0,3.0,2,99.3,99.495,91.2,92.0,-0.7999999999999972
2007-12-07,DET,True,98,91,35,80,0.438,6,14,0.429,22,26,0.846,17,51,17,4,5,9,22,118.1,109.7,83.0,0.325,0.175,0.536,56.7,48.6,4.8,8.1,0.475,9.0,38.6,0.275,0.432,7.0,73.9,0.259,False,True,0.3390663194444444,0.1608906249999999,0.1001510416666666,6.0,5.0,4.0,2,99.655,101.075,91.2,93.1,-1.8999999999999915
2007-12-08,BOS,False,81,92,31,86,0.36,3,16,0.188,16,22,0.727,13,37,20,8,3,9,18,94.7,107.5,85.6,0.256,0.186,0.423,45.1,64.5,9.4,7.3,0.378,8.6,25.5,0.186,0.57,18.7,77.4,0.297,True,True,0.3608486111111111,0.1307538194444444,0.0787361111111111,6.0,4.0,3.0,1,98.765,101.89,90.25,93.65,-3.4000000000000057
2007-12-11,SEA,True,123,96,51,95,0.537,8,16,0.5,13,16,0.813,11,44,35,10,3,11,17,126.1,98.4,97.5,0.168,0.168,0.603,56.4,68.6,10.3,4.5,0.579,9.7,28.9,0.137,0.513,16.3,82.5,0.221,True,False,0.3110055555555556,0.1217170138888888,0.1035013888888888,7.0,5.0,3.0,3,99.22,102.87,91.35,95.05,-3.700000000000003
2007-12-12,IND,False,102,117,38,89,0.427,3,10,0.3,23,24,0.958,14,37,23,8,4,12,22,108.4,124.3,94.1,0.27,0.112,0.512,48.7,60.5,8.5,7.3,0.444,10.8,30.4,0.258,0.627,15.4,76.7,0.228,False,False,0.3316416666666666,0.1257822916666666,0.0972187499999999,6.0,5.0,3.0,1,99.63,103.60999999999999,91.6,95.6,-4.0
2007-12-14,NYK,True,101,96,39,83,0.47,5,16,0.313,18,21,0.857,12,46,26,5,15,15,17,109.0,103.6,92.6,0.253,0.193,0.547,51.7,66.7,5.4,20.8,0.5,14.0,28.6,0.217,0.46,11.1,72.3,0.184,True,False,0.3497631944444444,0.1317618055555555,0.0920732638888889,7.0,6.0,3.0,2,99.85499999999999,103.10999999999999,91.5,94.8,-3.299999999999997
2007-12-18,LAL,False,91,103,38,79,0.481,3,12,0.25,12,17,0.706,7,41,27,6,7,18,22,97.2,110.0,93.6,0.215,0.152,0.526,44.1,71.1,6.4,10.9,0.5,17.2,16.7,0.152,0.465,10.1,66.7,0.267,True,True,0.363234375,0.1012184027777777,0.0567090277777777,7.0,6.0,2.0,4,100.225,103.53999999999999,91.8,95.15,-3.3500000000000085
2007-12-19,WAS,True,95,84,37,89,0.416,5,14,0.357,16,21,0.762,13,47,21,9,4,12,12,99.8,88.2,95.2,0.236,0.157,0.484,50.0,56.8,9.5,6.5,0.444,10.9,27.1,0.18,0.426,16.1,73.9,0.102,False,True,0.3411951388888888,0.0635572916666666,0.092321875,7.0,6.0,3.0,1,101.16999999999999,103.57000000000001,92.95,95.45,-2.5
2007-12-21,BOS,False,82,107,27,76,0.355,4,11,0.364,24,36,0.667,14,40,15,9,3,21,30,83.6,109.0,98.1,0.474,0.145,0.446,46.5,55.6,9.2,6.8,0.382,18.6,26.9,0.316,0.529,19.9,76.5,0.471,False,True,0.2812413194444444,0.0889666666666666,0.1145979166666666,7.0,5.0,2.0,2,100.31,103.64500000000001,92.5,95.95,-3.450000000000003
2007-12-22,HOU,False,98,116,41,90,0.456,5,13,0.385,11,13,0.846,12,34,24,6,8,12,19,107.8,127.6,90.9,0.144,0.144,0.512,40.5,58.5,6.6,11.0,0.483,11.1,28.6,0.122,0.537,10.4,52.4,0.147,True,True,0.3186434027777777,0.1377631944444444,0.1134809027777777,7.0,5.0,2.0,1,100.495,105.03500000000001,92.55,97.1,-4.549999999999997
2007-12-26,SAS,False,79,94,34,83,0.41,4,12,0.333,7,10,0.7,12,38,22,5,5,11,20,95.0,113.0,83.2,0.12,0.145,0.452,48.7,64.7,6.0,8.5,0.434,11.2,28.6,0.084,0.526,10.4,72.2,0.184,False,True,0.3270194444444444,0.1417364583333333,0.0935,7.0,4.0,1.0,4,101.505,105.36500000000001,92.95,96.75,-3.799999999999997
2007-12-28,MIL,True,103,99,34,78,0.436,6,16,0.375,29,33,0.879,14,50,25,7,5,19,15,108.0,103.8,95.4,0.423,0.205,0.557,58.1,73.5,7.3,6.5,0.474,17.0,35.9,0.372,0.495,9.9,76.6,0.075,True,False,0.3640336805555555,0.1285128472222222,0.0629586805555555,8.0,4.0,2.0,2,101.725,104.87,93.0,96.1,-3.0999999999999943
2007-12-30,NYK,True,100,83,36,72,0.5,10,22,0.455,18,25,0.72,12,41,20,9,2,14,18,118.6,98.5,84.3,0.347,0.306,0.602,46.6,55.6,10.7,2.8,0.569,14.4,32.4,0.25,0.395,14.4,56.9,0.174,False,False,0.3180267361111112,0.1444822916666666,0.11430625,8.0,5.0,2.0,2,102.325,105.56500000000001,93.4,96.6,-3.1999999999999886
2007-12-31,ORL,False,110,112,42,97,0.433,6,18,0.333,20,24,0.833,17,47,26,9,6,12,24,114.6,116.7,86.9,0.247,0.186,0.511,53.4,61.9,9.4,10.3,0.464,10.0,35.4,0.206,0.56,11.3,75.0,0.229,True,True,0.4116583333333333,0.1689475694444444,0.0666288194444444,7.0,4.0,2.0,1,104.025,105.925,95.0,96.9,-1.9000000000000057
2008-01-02,CHA,True,109,97,43,87,0.494,5,10,0.5,18,27,0.667,17,50,24,6,8,9,20,119.5,106.3,91.2,0.31,0.115,0.551,55.6,55.8,6.6,12.7,0.523,8.3,35.4,0.207,0.494,12.6,78.6,0.256,False,False,0.3333899305555555,0.1456760416666666,0.1092885416666666,8.0,5.0,3.0,2,105.585,105.80499999999999,95.9,96.15,-0.25
2008-01-03,POR,False,109,115,43,104,0.413,4,24,0.167,19,23,0.826,18,49,24,4,11,11,23,109.0,115.0,82.8,0.221,0.231,0.478,49.0,55.8,4.0,14.9,0.433,8.8,32.7,0.183,0.495,8.6,68.9,0.208,True,False,0.3738572916666666,0.2140600694444444,0.1404444444444444,7.0,4.0,3.0,1,106.84,106.98499999999999,97.45,97.65,-0.20000000000000284
2008-01-05,SAC,True,94,93,30,83,0.361,8,25,0.32,26,36,0.722,18,46,24,9,8,15,22,100.4,99.3,93.6,0.434,0.301,0.476,50.5,80.0,9.6,11.8,0.41,13.2,32.7,0.313,0.473,17.3,77.8,0.311,True,False,0.3257034722222222,0.1594690972222222,0.0906972222222222,7.0,5.0,3.0,2,107.39000000000001,106.62,98.25,97.65,0.5999999999999943
2008-01-08,NYK,False,100,105,42,95,0.442,5,16,0.313,11,14,0.786,19,45,18,6,4,8,21,114.8,120.6,87.1,0.147,0.168,0.494,52.3,42.9,6.9,7.0,0.468,7.3,38.0,0.116,0.558,11.1,72.2,0.247,True,False,0.3060444444444444,0.1764093749999999,0.1257864583333333,7.0,4.0,2.0,3,107.86500000000001,108.085,98.75,99.0,-0.25
2008-01-11,PHI,True,100,97,37,82,0.451,9,21,0.429,17,25,0.68,17,41,28,8,6,15,23,112.3,108.9,89.1,0.305,0.256,0.538,45.6,75.7,9.0,8.0,0.506,13.9,36.2,0.207,0.438,13.4,55.8,0.321,False,True,0.3180336805555555,0.1794142361111111,0.0969350694444444,7.0,5.0,3.0,3,107.25999999999999,108.21,98.2,99.1,-0.8999999999999915
2008-01-13,ATL,False,84,105,30,87,0.345,3,13,0.231,21,28,0.75,14,40,22,3,6,10,21,92.1,115.1,91.2,0.322,0.149,0.423,42.6,73.3,3.3,7.9,0.362,9.1,27.5,0.241,0.494,14.4,60.5,0.262,False,True,0.3319003472222222,0.1556246527777778,0.0772083333333333,7.0,5.0,2.0,2,106.5,108.325,97.5,99.2,-1.7000000000000028
2008-01-15,ORL,False,88,102,37,78,0.474,4,9,0.444,10,19,0.526,12,37,20,8,4,13,23,102.4,118.6,86.0,0.244,0.115,0.509,47.4,54.1,9.3,9.5,0.5,13.1,27.9,0.128,0.536,14.2,71.4,0.386,False,True,0.2422510416666667,0.1417486111111111,0.1346881944444444,6.0,5.0,2.0,2,106.57000000000001,109.70500000000001,97.35,100.2,-2.8500000000000085
2008-01-16,MIA,True,126,96,47,82,0.573,9,17,0.529,23,29,0.793,10,39,28,11,1,9,20,136.8,104.3,92.1,0.354,0.207,0.665,50.6,59.6,11.9,1.6,0.628,8.7,27.8,0.28,0.494,16.1,70.7,0.26,False,False,0.3103249999999999,0.1568600694444444,0.1111201388888889,7.0,5.0,2.0,1,107.505,109.43499999999999,98.75,100.45,-1.7000000000000028
2008-01-18,GSW,False,111,119,40,80,0.5,9,19,0.474,22,36,0.611,12,41,25,4,3,18,27,112.2,120.3,98.9,0.45,0.238,0.579,48.8,62.5,4.0,5.0,0.556,15.8,30.0,0.275,0.522,12.0,65.9,0.292,True,False,0.3306104166666666,0.1561156249999999,0.1096239583333333,6.0,4.0,2.0,2,108.38,110.075,100.25,101.8,-1.5499999999999972
2008-01-19,DET,True,97,81,30,71,0.423,5,12,0.417,32,36,0.889,9,41,13,9,3,9,21,115.3,96.3,84.1,0.507,0.169,0.558,56.2,43.3,10.7,5.9,0.458,9.4,27.3,0.451,0.449,14.6,80.0,0.275,True,True,0.3079638888888888,0.1277086805555555,0.1086618055555555,7.0,5.0,2.0,1,107.83999999999999,109.96999999999998,98.95,101.05,-2.0999999999999943
2008-01-21,MEM,False,90,104,35,96,0.365,9,22,0.409,11,14,0.786,19,43,19,10,2,10,23,101.6,117.4,88.6,0.146,0.229,0.44,47.8,54.3,11.3,3.7,0.411,8.9,33.3,0.115,0.577,15.3,72.7,0.31,False,False,0.3274059027777778,0.0877763888888888,0.1015993055555555,7.0,4.0,2.0,2,107.5,109.625,98.35,100.4,-2.0500000000000114
2008-01-23,IND,True,108,95,40,84,0.476,6,16,0.375,22,30,0.733,10,48,19,10,4,12,22,109.0,95.9,99.0,0.357,0.19,0.556,52.2,47.5,10.1,7.5,0.512,11.0,22.2,0.262,0.44,16.1,80.9,0.265,True,False,0.2278496527777777,0.0624135416666666,0.1169684027777777,8.0,5.0,3.0,2,107.5,109.24000000000001,98.7,100.35,-1.6499999999999915
2008-01-25,CHA,False,77,90,30,81,0.37,4,18,0.222,13,22,0.591,14,44,17,7,8,12,17,88.6,103.6,86.9,0.272,0.222,0.425,51.2,56.7,8.1,12.9,0.395,11.7,29.8,0.16,0.521,16.3,76.9,0.192,True,False,0.2873642361111111,0.1054947916666666,0.0785118055555555,7.0,4.0,2.0,2,107.06999999999998,108.92,98.0,99.7,-1.7000000000000028
2008-01-27,PHO,False,77,88,33,95,0.347,3,13,0.231,8,10,0.8,18,52,11,7,2,16,19,80.9,92.5,95.2,0.105,0.137,0.387,57.8,33.3,7.4,3.8,0.363,13.9,34.6,0.084,0.448,17.3,89.5,0.247,True,True,0.2922499999999999,0.149984375,0.1086197916666666,6.0,4.0,2.0,2,106.125,109.13499999999999,97.1,99.9,-2.8000000000000114
2008-01-29,MIN,True,96,85,34,80,0.425,5,10,0.5,23,32,0.719,17,48,18,13,5,14,20,106.4,94.2,90.3,0.4,0.125,0.51,57.1,52.9,14.4,8.8,0.456,13.0,37.0,0.288,0.444,17.8,81.6,0.31,True,False,0.2342878472222222,0.0553847222222222,0.0895486111111111,7.0,4.0,2.0,2,107.26499999999999,108.39500000000001,97.8,98.8,-1.0
2008-01-30,MIN,False,67,83,23,69,0.333,3,18,0.167,18,24,0.75,5,46,16,4,7,22,15,69.2,85.8,96.8,0.348,0.261,0.421,47.9,69.6,4.1,9.1,0.355,21.7,11.6,0.261,0.387,12.3,77.4,0.118,False,False,0.2681604166666667,0.0898760416666666,0.09855,6.0,4.0,2.0,1,105.335,106.30499999999999,96.25,97.15,-0.9000000000000057
2008-02-02,SAC,False,101,105,34,74,0.459,6,13,0.462,27,34,0.794,9,40,17,7,7,19,27,103.0,107.0,98.1,0.459,0.176,0.568,48.8,50.0,7.1,10.9,0.5,17.6,23.1,0.365,0.417,12.9,72.1,0.417,False,False,0.2977208333333334,0.1250989583333333,0.1059465277777777,6.0,4.0,1.0,3,105.73499999999999,106.005,97.35,97.7,-0.3500000000000085
2008-02-04,SEA,True,118,108,44,96,0.458,7,14,0.5,23,35,0.657,23,50,25,8,3,13,19,125.9,115.2,93.7,0.365,0.146,0.53,58.8,56.8,8.5,4.7,0.495,10.5,48.9,0.24,0.531,13.3,71.1,0.288,False,False,0.2695211805555555,0.1515954861111111,0.1327065972222222,6.0,4.0,2.0,2,106.63,106.575,98.1,98.15,-0.05000000000001137
2008-02-06,POR,False,97,100,37,74,0.5,8,18,0.444,15,23,0.652,8,30,23,6,4,12,20,113.3,116.8,85.6,0.311,0.243,0.577,46.2,62.2,7.0,6.5,0.554,12.5,23.5,0.203,0.525,10.2,71.0,0.215,False,False,0.2551118055555555,0.189046875,0.1081791666666666,6.0,4.0,2.0,2,106.36500000000001,107.49000000000001,97.95,99.0,-1.0499999999999972
2008-02-07,GSW,True,114,108,37,66,0.561,5,9,0.556,35,48,0.729,4,47,22,8,7,24,16,109.0,103.2,104.6,0.727,0.136,0.654,53.4,59.5,7.6,10.4,0.598,21.6,12.1,0.53,0.468,11.1,78.2,0.2,False,False,0.2410760416666666,0.1994979166666667,0.1358989583333333,6.0,4.0,2.0,1,106.085,106.81500000000001,98.15,98.8,-0.6499999999999915
2008-02-09,UTA,False,87,97,32,78,0.41,5,18,0.278,18,28,0.643,5,34,21,11,5,12,26,92.5,103.2,94.0,0.359,0.231,0.482,46.6,65.6,11.7,8.9,0.442,11.7,12.8,0.231,0.535,17.0,85.3,0.296,False,True,0.2262597222222222,0.1866934027777777,0.1273947916666666,6.0,4.0,2.0,2,104.73499999999999,106.66000000000001,97.05,98.8,-1.75
2008-02-12,NOH,False,86,100,33,82,0.402,6,14,0.429,14,17,0.824,14,41,21,5,5,17,18,98.8,114.9,87.1,0.207,0.171,0.481,52.6,63.6,5.7,8.5,0.439,16.0,34.1,0.171,0.538,11.1,73.0,0.205,True,True,0.2586878472222222,0.1621211805555555,0.1336784722222222,6.0,3.0,2.0,3,104.225,106.655,95.9,98.05,-2.1499999999999915
2008-02-14,MIA,True,99,92,38,85,0.447,3,13,0.231,20,25,0.8,13,53,19,7,4,14,17,103.4,96.1,95.7,0.294,0.153,0.516,60.2,50.0,7.3,7.5,0.465,12.7,29.5,0.235,0.527,17.6,90.9,0.189,True,False,0.2777097222222222,0.1270590277777777,0.1236621527777777,6.0,4.0,2.0,2,104.375,106.495,96.15,98.0,-1.8499999999999943
2008-02-20,NJN,False,102,110,37,97,0.381,4,14,0.286,24,32,0.75,21,54,25,7,5,12,28,104.3,112.5,88.5,0.33,0.144,0.459,51.4,67.6,7.2,7.7,0.402,9.7,36.8,0.247,0.488,13.1,68.8,0.333,False,False,0.3631645833333333,0.1487677083333333,0.0979875,6.0,4.0,2.0,6,103.85,106.09,96.25,98.25,-2.0
