Date,Sep,Opp,WL,TmScore,OppScore,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA
2008-11-20,@,PHO,W,105,92,113.6,99.5,92.4,.156,.233,.546,47.1,59.5,6.5,7.4,.522,6.8,20.9,.122,.477,13.9,72.7,.116
2008-11-21,,DEN,W,104,90,115.0,99.5,90.5,.238,.262,.560,52.4,53.7,13.3,13.8,.524,13.1,34.2,.190,.458,13.9,68.2,.155
2008-11-23,,SAC,W,118,108,116.9,107.0,100.9,.322,.161,.594,56.1,62.2,10.9,4.4,.563,14.6,32.6,.230,.557,14.6,82.1,.114
2008-11-25,,NJN,W,120,93,123.7,95.9,97.0,.425,.241,.581,53.1,54.5,10.3,6.3,.552,8.0,27.9,.276,.374,10.6,73.6,.322
2008-11-28,,DAL,W,114,107,123.9,116.3,92.0,.156,.208,.556,55.6,48.9,8.7,16.4,.521,8.9,37.8,.146,.589,13.7,77.8,.095
2008-11-30,,TOR,W,112,99,113.7,100.5,98.5,.174,.196,.565,60.0,72.3,10.2,4.8,.533,16.1,37.5,.152,.449,10.8,78.0,.227
2008-12-02,@,IND,L,117,118,116.3,117.3,100.6,.592,.250,.611,45.1,46.2,9.9,6.5,.553,14.3,20.5,.434,.495,10.7,63.5,.202
2008-12-03,@,PHI,W,114,102,123.1,110.2,92.6,.365,.176,.664,52.6,55.8,7.6,5.6,.622,15.7,26.5,.297,.517,11.2,72.7,.151
2008-12-05,@,WAS,W,106,104,114.4,112.2,92.7,.419,.270,.605,44.7,67.6,8.6,5.6,.568,14.6,26.2,.297,.488,14.9,62.8,.233
2008-12-07,,MIL,W,105,92,108.5,95.1,96.8,.586,.200,.596,53.8,67.6,12.4,5.3,.521,22.1,40.0,.457,.402,14.8,62.5,.196
2008-12-09,@,SAC,L,101,113,105.8,118.3,95.5,.299,.276,.513,48.9,62.9,4.2,10.1,.454,14.0,30.6,.253,.539,9.2,71.8,.191
2008-12-10,,PHO,W,115,110,118.5,113.3,97.1,.427,.293,.590,51.8,75.0,11.3,9.1,.537,12.6,28.6,.329,.563,12.9,75.6,.138
2008-12-12,,SAC,W,112,103,113.3,104.2,98.8,.417,.179,.563,54.1,54.8,7.1,6.7,.542,10.0,24.4,.250,.506,14.7,81.8,.291
2008-12-14,,MIN,W,98,86,105.8,92.9,92.6,.224,.176,.525,46.5,68.4,8.6,11.3,.476,9.7,19.6,.200,.410,15.4,69.8,.217
2008-12-16,,NYK,W,116,114,118.7,116.7,97.7,.263,.242,.547,56.3,66.7,9.2,10.0,.505,9.4,33.3,.211,.537,13.0,81.0,.333
2008-12-19,@,MIA,L,87,89,96.1,98.3,90.6,.257,.216,.528,51.3,45.7,7.7,1.8,.520,20.3,27.0,.135,.493,18.5,73.2,.233
2008-12-20,@,ORL,L,103,106,112.0,115.2,92.0,.287,.241,.526,50.0,38.9,8.7,4.8,.454,8.4,25.6,.276,.569,14.4,73.2,.333
2008-12-22,@,MEM,W,105,96,119.7,109.5,87.7,.365,.203,.611,50.7,60.0,10.3,10.7,.581,13.1,27.3,.257,.513,15.7,70.0,.221
2008-12-23,@,NOH,W,100,87,117.2,102.0,85.3,.427,.200,.561,50.6,51.5,8.2,12.2,.480,11.0,30.6,.373,.474,14.8,68.3,.182
2008-12-25,,BOS,W,92,83,104.8,94.6,87.8,.192,.256,.544,46.7,75.0,6.8,16.4,.513,11.5,17.5,.154,.500,17.4,80.0,.078
2008-12-28,,GSW,W,130,113,128.5,111.7,101.1,.352,.242,.619,58.8,70.2,11.9,6.3,.571,13.2,40.0,.286,.549,15.1,77.5,.296
2009-01-02,,UTA,W,113,100,116.5,103.1,97.0,.494,.200,.546,47.4,56.4,10.3,7.7,.476,8.8,27.3,.376,.435,12.0,64.2,.217
2009-01-04,,POR,W,100,86,117.9,101.4,84.8,.493,.299,.613,50.6,54.5,8.3,9.3,.552,13.8,21.9,.388,.445,9.8,69.4,.159
2009-01-06,,NOH,L,105,116,112.8,124.6,93.1,.256,.395,.549,47.0,66.7,4.3,3.2,.512,11.1,24.5,.198,.539,8.8,79.4,.429
2009-01-07,@,GSW,W,114,106,110.4,102.7,103.3,.319,.209,.549,54.3,53.7,6.8,6.5,.478,13.4,31.3,.297,.511,13.7,78.3,.118
2009-01-09,,IND,W,121,119,126.2,124.1,95.9,.474,.205,.642,50.0,63.6,7.3,3.8,.596,12.1,25.8,.359,.554,11.8,70.3,.310
2009-01-11,,MIA,W,108,105,112.4,109.3,96.1,.373,.205,.559,58.2,70.3,6.2,4.3,.500,15.0,37.0,.301,.511,9.2,80.0,.108
2009-01-13,@,HOU,W,105,100,120.8,115.0,86.9,.296,.136,.573,46.6,53.7,4.6,5.8,.537,7.1,23.1,.222,.566,11.3,73.5,.072
2009-01-14,@,SAS,L,111,112,125.3,126.4,88.6,.133,.193,.632,50.8,42.6,10.2,3.5,.620,11.1,25.0,.096,.636,11.3,77.4,.182
2009-01-16,,ORL,L,103,109,105.0,111.1,98.1,.290,.280,.491,42.6,51.4,7.1,5.5,.446,9.5,23.5,.215,.518,14.0,65.1,.277
2009-01-19,,CLE,W,105,88,122.4,102.6,85.8,.179,.286,.579,52.3,61.4,10.5,12.3,.583,14.2,39.5,.083,.475,12.8,65.1,.150
2009-01-21,@,LAC,W,108,97,126.0,113.2,85.7,.267,.244,.562,63.9,58.1,5.8,14.1,.529,11.9,48.6,.198,.526,10.5,78.4,.192
2009-01-22,,WAS,W,117,97,131.2,108.8,89.1,.274,.226,.622,53.2,77.8,9.0,5.9,.583,12.1,37.1,.226,.476,12.4,66.7,.217
2009-01-25,,SAS,W,99,85,105.3,90.4,94.0,.464,.246,.596,51.8,62.5,8.5,12.3,.514,17.8,16.7,.406,.403,12.0,78.7,.159
2009-01-27,,CHA,L,110,117,103.6,110.2,87.8,.232,.222,.504,44.2,44.2,3.8,12.9,.470,9.9,20.8,.172,.516,10.0,73.8,.188
2009-01-30,@,MIN,W,132,119,131.7,118.8,100.2,.347,.284,.603,55.2,47.9,5.0,8.6,.558,9.9,41.3,.274,.448,7.4,68.0,.344
2009-01-31,@,MEM,W,115,98,122.2,104.1,94.1,.341,.195,.610,52.1,40.9,8.5,4.6,.561,12.9,33.3,.280,.553,20.5,70.3,.184
2009-02-02,@,NYK,W,126,117,122.9,114.2,102.5,.429,.190,.631,55.9,56.8,5.9,12.1,.565,13.8,32.5,.369,.478,10.8,73.6,.301
2009-02-04,@,TOR,W,115,107,123.0,114.4,93.5,.258,.191,.580,52.9,55.6,6.4,9.3,.545,3.9,23.8,.202,.500,7.5,81.4,.189
2009-02-05,@,BOS,W,110,109,110.3,109.3,90.3,.330,.250,.546,47.2,50.0,12.0,4.0,.528,9.8,25.5,.193,.495,13.6,71.4,.183
2009-02-08,@,CLE,W,101,91,118.6,106.9,85.1,.182,.227,.531,50.0,58.1,8.2,7.8,.506,5.9,30.8,.136,.454,8.6,66.7,.138
2009-02-10,,OKC,W,105,98,104.2,97.3,100.7,.172,.202,.493,54.9,46.7,6.9,5.6,.480,10.9,30.8,.101,.433,11.5,80.0,.236
2009-02-11,@,UTA,L,109,113,112.6,116.7,96.8,.289,.211,.537,52.7,42.9,10.3,3.8,.494,11.4,30.2,.222,.629,15.6,83.9,.357
2009-02-17,,ATL,W,96,83,104.2,90.1,92.2,.104,.219,.478,63.2,71.4,6.5,13.0,.474,18.6,53.8,.052,.381,11.9,72.2,.226
2009-02-18,@,GSW,W,129,121,132.2,124.0,97.6,.359,.228,.606,53.1,71.7,10.2,5.4,.549,11.6,43.9,.304,.559,12.9,62.5,.183
2009-02-20,,NOH,W,115,111,110.1,106.2,94.6,.413,.228,.529,52.0,68.4,4.8,5.0,.451,8.4,22.6,.348,.522,12.2,83.7,.163
2009-02-22,@,MIN,W,111,108,108.8,105.9,102.0,.329,.159,.591,50.7,74.4,11.8,5.1,.555,13.8,12.9,.244,.560,17.1,80.0,.167
2009-02-24,@,OKC,W,107,93,114.8,99.8,93.2,.295,.192,.607,40.0,51.2,10.7,4.7,.571,11.1,8.3,.231,.449,14.8,69.2,.278
2009-02-26,,PHO,W,132,106,129.1,103.7,102.2,.213,.213,.642,53.8,70.4,12.7,10.6,.622,13.5,35.9,.160,.473,15.7,67.3,.220
2009-02-27,@,DEN,L,79,90,85.9,97.8,92.0,.287,.223,.373,51.5,50.0,7.6,2.0,.309,11.7,36.1,.223,.438,15.4,73.8,.375
2009-03-01,@,PHO,L,111,118,113.3,120.5,97.9,.213,.277,.540,54.4,45.2,12.3,6.8,.489,12.7,36.6,.202,.597,13.6,73.7,.338
2009-03-03,,MEM,W,99,89,113.2,101.8,87.5,.233,.178,.499,49.4,70.0,14.9,20.3,.467,9.2,37.5,.167,.455,18.0,63.4,.231
2009-03-06,,MIN,W,110,90,120.8,98.8,91.1,.310,.226,.576,43.2,56.1,8.8,19.4,.536,4.0,14.3,.238,.364,9.7,66.0,.295
2009-03-09,@,POR,L,94,111,106.7,125.9,88.1,.195,.293,.528,45.2,61.1,6.8,6.8,.488,12.7,26.2,.171,.548,9.5,64.3,.241
2009-03-11,@,HOU,W,102,96,109.6,103.2,93.0,.233,.128,.538,52.2,39.5,16.1,8.3,.512,11.2,31.4,.163,.546,21.8,73.5,.171
2009-03-12,@,SAS,W,102,95,112.9,105.2,90.3,.181,.108,.569,56.0,39.5,10.0,10.7,.542,10.9,26.8,.145,.596,16.7,91.2,.110
2009-03-15,,DAL,W,107,100,117.3,109.6,91.2,.275,.275,.597,55.1,52.4,8.8,16.3,.575,15.1,34.1,.188,.476,10.3,72.9,.253
2009-03-17,,PHI,L,93,94,107.4,108.5,86.6,.203,.243,.577,53.1,75.7,5.8,7.6,.547,18.3,29.4,.162,.471,8.7,70.2,.151
2009-03-19,,GSW,W,114,106,107.6,100.1,105.9,.222,.178,.577,54.3,53.3,7.6,8.9,.544,18.2,26.8,.178,.484,13.5,76.5,.160
2009-03-21,@,CHI,W,117,109,116.7,108.8,100.2,.308,.231,.566,46.4,48.9,16.0,4.8,.555,8.8,27.5,.176,.545,20.4,75.8,.325
2009-03-24,@,OKC,W,107,89,111.8,93.0,95.7,.198,.151,.572,47.7,55.8,10.4,6.3,.529,12.2,20.9,.186,.433,16.5,74.4,.220
2009-03-26,@,DET,W,92,77,105.4,88.2,87.3,.247,.234,.539,50.0,68.6,9.2,1.6,.494,13.2,20.0,.208,.414,15.1,74.4,.184
2009-03-27,@,NJN,W,103,95,110.2,101.7,93.4,.218,.241,.540,43.5,70.7,11.8,8.9,.511,10.3,25.6,.161,.524,19.6,61.9,.096
2009-03-29,@,ATL,L,76,86,87.4,98.9,86.9,.288,.250,.422,52.6,50.0,8.1,10.8,.375,13.4,31.9,.200,.452,13.5,72.9,.119
2009-03-31,@,CHA,L,84,94,96.9,108.5,86.6,.062,.144,.422,51.2,57.9,9.2,7.8,.412,9.1,34.6,.041,.566,17.1,80.0,.250
2009-04-01,@,MIL,W,104,98,107.9,101.7,96.4,.500,.181,.592,51.3,44.1,13.5,4.2,.507,18.5,27.0,.431,.489,14.2,72.1,.075
2009-04-03,,HOU,W,93,81,103.9,90.5,89.5,.244,.209,.488,50.0,58.8,12.3,7.4,.436,9.5,25.6,.209,.459,17.9,75.6,.192
2009-04-05,,LAC,W,88,85,100.1,96.7,87.9,.372,.256,.485,45.2,63.6,8.0,5.0,.455,9.9,23.1,.218,.401,13.9,64.4,.247
2009-04-07,@,SAC,W,122,104,124.0,105.7,98.4,.315,.207,.582,52.6,44.7,11.2,6.2,.543,5.4,27.3,.239,.479,11.3,74.5,.137
2009-04-09,,DEN,W,116,102,120.2,105.7,96.5,.529,.276,.541,52.6,56.8,9.3,3.3,.454,9.3,33.3,.425,.475,12.2,76.7,.309
2009-04-10,@,POR,L,98,106,113.5,122.7,86.4,.235,.212,.522,47.0,50.0,2.3,1.8,.488,10.5,31.8,.176,.482,5.8,64.1,.329
2009-04-12,,MEM,W,92,75,103.9,84.7,88.5,.190,.179,.505,53.4,52.6,14.7,7.7,.470,9.9,21.4,.155,.423,17.6,82.6,.211
2009-04-14,,UTA,W,125,112,126.3,113.1,99.0,.279,.151,.647,46.2,81.3,11.1,12.7,.605,14.2,23.3,.244,.513,14.3,65.7,.467
2009-10-27,,LAC,W,99,92,101.6,94.4,97.5,.435,.200,.489,48.0,48.6,13.3,5.6,.435,13.6,32.1,.294,.466,17.5,66.7,.126
2009-10-30,,DAL,L,80,94,87.9,103.3,91.0,.173,.284,.459,46.5,59.4,7.7,1.6,.438,17.9,28.3,.111,.448,15.7,67.5,.325
2009-11-01,,ATL,W,118,110,117.4,109.4,100.5,.287,.172,.602,51.2,56.5,13.9,9.1,.557,13.3,29.7,.241,.489,15.9,68.9,.258
2009-11-03,@,OKC,W,101,98,100.6,97.6,90.9,.384,.151,.592,49.3,50.0,15.9,3.1,.555,22.7,22.6,.274,.466,17.9,69.0,.182
2009-11-04,@,HOU,W,103,102,107.4,106.4,86.9,.301,.161,.489,47.1,41.0,11.5,6.5,.446,7.9,31.5,.215,.494,16.4,64.6,.198
2009-11-06,,MEM,W,114,98,131.1,112.7,86.9,.116,.179,.571,57.0,72.9,5.8,8.3,.553,7.4,42.9,.095,.481,10.7,70.5,.278
2009-11-08,,NOH,W,104,88,115.9,98.0,89.8,.222,.333,.585,51.1,71.1,5.6,11.1,.543,11.9,22.2,.198,.406,11.2,71.2,.224
2009-11-12,,PHO,W,121,102,116.0,97.8,104.3,.196,.174,.605,47.6,67.9,4.8,8.6,.620,13.1,20.5,.076,.404,10.0,63.6,.173
2009-11-13,@,DEN,L,79,105,83.8,111.3,94.3,.180,.281,.411,51.0,61.3,5.3,7.2,.388,14.3,29.6,.112,.471,9.3,78.6,.294
2009-11-15,,HOU,L,91,101,89.8,99.6,101.4,.321,.274,.475,38.8,71.9,9.9,16.9,.423,11.9,11.3,.238,.467,16.1,71.1,.176
2009-11-17,,DET,W,106,93,116.6,102.3,90.9,.247,.225,.537,57.9,64.3,6.6,5.0,.494,10.8,35.9,.202,.493,15.2,81.1,.306
2009-11-19,,CHI,W,108,93,112.2,96.6,96.3,.239,.207,.531,53.7,47.6,8.3,5.8,.489,10.6,29.2,.196,.482,14.1,78.7,.143
2009-11-22,,OKC,W,101,85,106.6,89.7,94.8,.212,.141,.467,49.0,60.0,7.4,6.3,.414,7.7,33.3,.192,.390,16.5,65.3,.209
2009-11-24,,NYK,W,100,90,100.2,90.2,99.8,.209,.244,.532,62.5,62.5,6.0,5.3,.494,21.0,35.7,.174,.450,12.8,83.3,.100
2009-11-28,@,GSW,W,130,97,125.5,93.6,103.6,.255,.234,.622,51.6,58.8,7.7,9.3,.601,7.1,16.3,.181,.413,11.2,80.8,.228
2009-11-29,,NJN,W,106,87,112.8,92.6,94.0,.263,.313,.594,53.1,67.5,7.4,11.9,.581,16.0,26.3,.163,.462,17.0,76.7,.177
2009-12-01,,NOH,W,110,99,111.5,100.4,98.6,.452,.301,.628,47.2,68.4,11.2,6.2,.562,15.5,6.3,.384,.500,13.9,80.0,.151
2009-12-04,,MIA,W,108,107,119.3,118.2,90.5,.301,.183,.513,47.8,47.5,7.7,7.9,.457,6.2,35.3,.247,.526,11.3,64.1,.355
2009-12-06,,PHO,W,108,88,121.8,99.2,88.7,.321,.259,.584,53.2,52.6,9.0,4.3,.531,10.6,30.8,.272,.470,13.7,75.0,.120
2009-12-09,,UTA,W,101,77,114.1,87.0,88.5,.397,.205,.551,48.9,61.1,7.9,8.7,.494,8.9,23.8,.308,.360,12.1,70.0,.174
2009-12-11,,MIN,W,104,92,107.6,95.2,96.7,.137,.263,.516,51.0,65.1,9.3,7.7,.495,12.2,31.4,.105,.455,15.2,72.3,.136
2009-12-12,@,UTA,L,94,102,103.1,111.9,91.1,.300,.263,.519,54.5,43.2,9.9,5.1,.481,15.8,32.5,.213,.565,15.0,78.4,.195
2009-12-15,@,CHI,W,96,87,105.3,95.4,91.2,.316,.253,.533,42.0,61.1,9.9,5.9,.481,12.6,17.1,.253,.396,10.4,58.5,.115
2009-12-16,@,MIL,W,107,106,102.6,101.7,94.4,.423,.205,.578,55.3,48.6,4.8,10.0,.500,15.5,17.1,.372,.475,10.9,82.0,.121
2009-12-19,@,NJN,W,103,84,113.2,92.4,91.0,.149,.253,.555,56.2,67.4,5.5,2.9,.534,11.5,27.5,.115,.396,8.7,79.6,.232
2009-12-20,@,DET,W,93,81,98.0,85.3,94.9,.325,.217,.490,48.9,64.7,15.8,9.0,.440,12.9,25.0,.241,.430,20.1,72.7,.165
2009-12-22,,OKC,W,111,108,114.2,111.1,97.2,.481,.222,.565,54.0,55.6,6.2,14.3,.488,14.8,35.0,.395,.484,11.3,70.2,.220
2009-12-25,,CLE,L,87,102,93.2,109.2,93.4,.318,.212,.449,50.6,51.6,6.4,5.7,.394,12.6,27.5,.235,.585,15.1,85.3,.268
2009-12-26,@,SAC,W,112,103,105.1,96.6,88.2,.255,.194,.514,53.4,46.5,9.4,13.8,.480,14.2,34.1,.184,.429,12.3,67.8,.124
2009-12-28,@,PHO,L,103,118,106.3,121.8,96.9,.239,.185,.506,50.0,32.5,8.3,7.3,.467,9.8,28.3,.185,.557,9.9,75.0,.227
2009-12-29,,GSW,W,124,118,121.6,115.8,101.9,.414,.253,.603,52.5,64.3,6.9,8.8,.529,11.2,27.3,.368,.590,13.6,83.3,.241
2010-01-01,,SAC,W,109,108,116.9,115.9,93.2,.337,.233,.552,55.8,51.3,3.2,10.0,.500,10.8,33.3,.267,.608,13.1,87.5,.152
2010-01-03,,DAL,W,131,96,140.5,103.0,93.2,.195,.293,.736,52.4,63.5,6.4,8.7,.720,11.9,20.7,.159,.406,8.9,69.1,.256
2010-01-05,,HOU,W,88,79,96.2,86.4,91.4,.228,.127,.506,58.1,55.6,6.6,9.3,.468,18.7,31.7,.177,.429,14.9,82.2,.169
2010-01-06,@,LAC,L,91,102,97.7,109.6,93.1,.267,.256,.473,46.8,51.5,9.7,4.2,.424,9.4,23.5,.209,.483,10.2,74.4,.207
2010-01-08,@,POR,L,98,107,115.9,126.6,84.5,.105,.295,.493,47.5,41.5,5.9,5.6,.489,7.4,34.0,.053,.543,8.5,70.0,.464
2010-01-10,,MIL,W,95,77,99.9,81.0,95.1,.375,.175,.510,58.7,65.6,5.3,9.7,.438,12.2,20.5,.313,.374,7.6,86.7,.099
2010-01-12,@,SAS,L,85,105,96.5,119.2,88.1,.205,.090,.500,48.1,38.2,7.9,6.1,.449,13.3,21.4,.192,.616,10.3,80.0,.049
2010-01-13,@,DAL,W,100,95,116.0,110.2,86.2,.275,.175,.558,52.7,41.0,2.3,1.6,.506,10.0,26.2,.238,.471,5.0,74.5,.176
2010-01-15,,LAC,W,126,86,130.1,88.8,96.9,.500,.268,.630,51.3,68.3,7.2,12.3,.561,6.5,18.4,.415,.435,17.0,82.5,.247
2010-01-18,,ORL,W,98,92,108.5,101.9,90.3,.247,.202,.497,49.4,47.4,8.9,4.1,.461,4.8,21.7,.180,.506,11.9,79.1,.110
2010-01-21,@,CLE,L,87,93,100.4,107.4,86.6,.289,.277,.465,47.3,56.3,6.9,5.7,.434,7.9,26.3,.181,.521,13.7,82.4,.268
2010-01-22,@,NYK,W,115,105,127.5,116.5,90.2,.397,.295,.627,48.8,59.0,2.2,10.1,.577,8.9,21.6,.321,.484,5.6,71.1,.187
2010-01-24,@,TOR,L,105,106,113.1,114.2,92.8,.092,.194,.515,56.7,42.2,4.3,9.4,.490,10.5,35.6,.092,.518,9.7,77.8,.256
2010-01-26,@,WAS,W,115,103,132.0,118.3,87.1,.293,.293,.679,43.4,52.3,6.9,7.5,.647,9.6,12.5,.240,.534,8.8,65.9,.115
2010-01-27,@,IND,W,118,96,121.4,98.8,97.2,.309,.227,.535,59.6,43.2,8.2,3.1,.479,8.3,39.2,.258,.457,10.0,79.2,.118
2010-01-29,@,PHI,W,99,91,108.8,100.1,91.0,.333,.185,.533,45.0,48.6,14.3,11.6,.475,9.7,22.5,.272,.475,16.9,67.5,.188
2010-01-31,@,BOS,W,90,89,102.5,101.4,87.8,.301,.192,.544,48.0,48.6,9.1,11.3,.507,15.4,21.6,.219,.507,18.1,73.7,.205
2010-02-01,@,MEM,L,93,95,100.4,102.6,92.6,.370,.274,.548,44.3,50.0,7.6,0.0,.521,15.0,11.9,.233,.445,9.4,73.9,.268
2010-02-03,,CHA,W,99,97,121.3,118.9,81.6,.238,.202,.533,45.8,61.5,11.0,6.5,.500,7.0,37.2,.179,.488,12.4,55.0,.207
2010-02-05,,DEN,L,113,126,116.0,129.3,97.4,.204,.265,.529,53.9,38.6,10.3,3.2,.490,10.1,35.3,.173,.661,12.2,78.9,.179
2010-02-06,@,POR,W,99,82,115.5,95.6,85.7,.179,.226,.546,61.0,58.5,9.3,3.8,.536,9.9,30.0,.107,.472,10.2,94.6,.211
2010-02-08,,SAS,W,101,89,110.6,97.5,91.3,.299,.161,.513,51.7,52.6,4.4,10.0,.471,8.4,27.3,.218,.451,12.6,76.7,.183
2010-02-10,@,UTA,W,96,81,104.1,87.8,92.3,.312,.169,.548,53.8,52.8,9.8,11.3,.500,16.3,24.3,.247,.453,15.7,79.1,.173
2010-02-16,,GSW,W,104,94,99.6,90.0,104.5,.365,.259,.527,59.6,55.3,7.7,5.3,.482,16.2,25.0,.259,.476,15.5,93.3,.167
2010-02-18,,BOS,L,86,87,96.1,97.2,89.5,.305,.195,.462,53.8,42.4,6.7,11.6,.427,9.7,25.5,.195,.470,10.0,82.6,.095
2010-02-23,@,MEM,W,99,98,101.9,100.8,97.2,.342,.224,.566,46.8,51.4,12.3,5.8,.526,16.3,17.1,.250,.500,15.6,78.9,.181
2010-02-24,@,DAL,L,96,101,104.2,109.6,92.2,.205,.218,.564,46.8,50.0,10.8,3.4,.519,16.7,20.0,.192,.488,14.9,69.0,.288
2010-02-26,,PHI,W,99,90,114.1,103.7,86.8,.154,.154,.509,52.2,53.7,4.6,9.3,.478,9.3,37.2,.132,.456,9.4,66.0,.077
2010-02-28,,DEN,W,95,89,100.5,94.1,94.6,.266,.203,.538,52.2,61.1,16.9,11.3,.506,16.2,27.9,.190,.404,17.8,74.5,.333
2010-03-02,,IND,W,122,99,126.0,102.2,96.8,.276,.264,.625,51.8,73.3,12.4,5.7,.575,11.8,26.3,.253,.511,14.6,73.3,.115
2010-03-04,@,MIA,L,111,114,113.5,116.6,88.5,.284,.261,.561,50.6,33.3,11.3,1.6,.545,13.9,30.2,.170,.581,14.2,76.5,.263
2010-03-05,@,CHA,L,83,98,89.2,105.3,93.1,.375,.225,.445,50.0,51.7,11.8,5.2,.381,17.7,31.3,.275,.557,18.8,76.5,.286
2010-03-07,@,ORL,L,94,96,105.1,107.3,89.5,.295,.193,.473,43.8,48.5,6.7,12.2,.403,6.6,28.6,.261,.466,17.4,62.5,.384
2010-03-09,,TOR,W,109,107,118.0,115.8,92.4,.564,.192,.560,47.6,54.3,7.6,6.8,.468,8.5,26.7,.462,.500,12.1,71.8,.321
2010-03-12,@,PHO,W,102,96,115.0,108.3,88.7,.272,.309,.562,48.2,52.5,10.1,10.2,.549,13.4,29.3,.160,.463,11.6,66.7,.275
2010-03-15,@,GSW,W,124,121,122.4,119.4,101.3,.560,.267,.663,69.1,59.5,3.9,11.4,.600,20.4,43.8,.453,.545,4.5,85.7,.120
2010-03-16,@,SAC,W,106,99,114.8,107.2,92.4,.322,.161,.534,53.8,54.8,3.2,8.1,.506,8.3,30.4,.207,.470,8.5,76.6,.238
2010-03-19,,MIN,W,104,96,106.2,98.0,98.0,.427,.305,.534,49.5,70.6,13.3,4.1,.457,13.3,27.7,.354,.484,16.5,70.8,.088
2010-03-21,,WAS,W,99,92,119.1,110.7,83.1,.324,.250,.637,54.4,69.4,10.8,9.7,.596,18.0,32.3,.265,.526,12.6,73.0,.158
2010-03-24,@,SAS,W,92,83,107.2,96.8,85.8,.215,.253,.532,49.4,41.7,8.2,9.4,.519,13.1,24.4,.127,.425,12.0,70.8,.188
2010-03-26,@,OKC,L,75,91,85.5,103.7,87.7,.324,.203,.443,48.1,24.1,9.1,5.1,.405,17.6,26.1,.203,.494,12.4,77.1,.195
2010-03-27,@,HOU,W,109,101,120.4,111.6,90.5,.329,.192,.652,57.3,50.0,4.4,14.5,.630,16.1,27.6,.233,.477,7.6,76.1,.193
2010-03-29,@,NOH,L,100,108,115.1,124.3,86.9,.242,.319,.497,54.5,47.4,4.6,4.0,.456,8.2,37.3,.187,.562,8.3,78.4,.356
2010-03-31,@,ATL,L,92,109,110.4,130.8,83.3,.361,.278,.551,48.0,51.5,4.8,0.0,.514,11.6,22.2,.250,.596,5.3,71.8,.120
2010-04-02,,UTA,W,106,92,110.5,95.9,95.9,.457,.247,.545,51.6,71.4,7.3,8.6,.475,8.5,21.7,.358,.471,12.9,80.9,.141
2010-04-04,,SAS,L,81,100,92.5,114.2,87.6,.173,.259,.465,45.3,75.8,6.8,8.6,.438,11.2,20.0,.123,.533,13.1,74.3,.250
2010-04-08,@,DEN,L,96,98,110.6,112.9,86.8,.402,.256,.497,57.1,53.3,5.8,11.3,.415,9.4,36.2,.341,.506,9.1,79.5,.244
2010-04-09,@,MIN,W,97,88,109.8,99.6,88.3,.209,.256,.516,50.5,55.3,10.2,13.6,.483,11.3,36.2,.163,.466,14.7,65.9,.056
2010-04-11,,POR,L,88,91,103.3,106.9,85.2,.161,.253,.472,47.1,51.4,5.9,9.2,.454,6.1,22.7,.103,.488,11.3,72.1,.163
2010-04-13,,SAC,W,106,100,117.5,110.9,90.2,.253,.241,.575,48.8,58.5,2.2,6.8,.536,14.8,35.0,.205,.506,11.1,62.5,.100
2010-04-14,@,LAC,L,91,107,96.7,113.7,94.1,.326,.128,.463,50.5,58.8,3.2,3.3,.419,12.5,29.1,.221,.560,11.6,78.6,.169
2010-10-26,,HOU,W,112,110,109.1,107.2,102.6,.292,.219,.517,45.4,52.5,10.7,5.6,.464,10.0,27.5,.240,.462,16.2,65.2,.286
2010-10-29,@,PHO,W,114,106,120.9,112.5,94.3,.126,.284,.568,51.7,45.7,8.5,4.3,.547,9.1,29.5,.105,.522,9.2,73.3,.097
2010-10-31,,GSW,W,107,83,110.2,85.5,97.1,.341,.216,.529,57.1,64.1,9.3,7.2,.477,16.5,40.0,.261,.433,15.2,71.7,.067
2010-11-02,,MEM,W,124,105,128.4,108.7,96.6,.357,.274,.638,62.1,51.2,8.3,5.1,.595,16.4,48.8,.286,.451,10.3,72.2,.239
2010-11-03,@,SAC,W,112,100,119.1,106.3,94.0,.333,.250,.581,46.7,61.5,4.3,5.8,.530,5.9,15.9,.274,.473,7.3,75.0,.154
2010-11-05,,TOR,W,108,103,115.2,109.8,93.8,.416,.273,.593,38.8,59.5,12.8,6.8,.526,11.6,18.9,.351,.500,18.0,55.8,.184
2010-11-07,,POR,W,121,96,129.4,102.6,93.5,.165,.187,.620,66.2,66.0,6.4,7.3,.593,13.3,42.4,.143,.467,12.8,85.4,.347
2010-11-09,,MIN,W,99,94,103.6,98.3,95.6,.180,.236,.515,43.8,60.0,9.4,4.2,.489,15.8,33.3,.135,.424,19.9,51.9,.174
2010-11-11,@,DEN,L,112,118,114.4,120.6,97.9,.306,.296,.504,53.8,47.5,8.2,9.5,.454,8.3,36.0,.235,.528,9.0,74.4,.284
2010-11-14,,PHO,L,116,121,123.3,128.6,94.1,.177,.240,.560,60.5,63.8,7.4,6.8,.536,14.8,47.6,.135,.643,11.5,74.4,.155
2010-11-16,@,MIL,W,118,107,125.7,114.0,93.9,.372,.205,.650,46.0,57.1,9.6,6.2,.603,12.5,22.2,.308,.511,11.4,62.7,.180
